id,book,book_fr,juan,juan_fr,duke_cn,duke_fr,seq_in_juan,year_cn,year_fr,year_bc,chinese,french
1277,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,203.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,夏，楚子伐吴。,"En été, le prince de Tch’ou attaqua Ou."
1278,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,204.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,秋七月甲子朔，日有食之，既。,"En automne, au septième mois, le jour kiă tsèu, premier jour du mois lunaire, il y eut une éclipse totale de soleil."
1279,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,205.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,齐崔杼帅师伐莒。,"Ts’ouei Tchou de Ts’i, à la tête d’une armée, attaqua Kiu."
1280,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,206.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,大水。,Grande inondation.
1281,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,207.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,八月癸巳朔，日有食之。,"Au huitième mois, jour kouèi séu, premier jour du mois lunaire, le soleil fut éclipsé."
1282,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,208.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,公会晋侯、宋公、卫侯、郑伯、曹伯、莒子、邾子、滕子、薛伯、杞伯、小邾子于夷仪。,"Le prince de Lou alla à I i conférer avec les princes de Tsin, de Soung, de Ouei, de Tcheng, de Ts’ao, de Kiu, de Tchou, de T’eng, de Sie, de K’i et du Petit Tchou."
1283,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,209.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,冬，楚子、蔡侯、陈侯、许男伐郑。,"En hiver, les princes de Tchou, de Ts’ai, de Tch’en et de Hiu attaquèrent Tcheng."
1284,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,210.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,公至自会。,"Le prince de Lou, parti de la réunion des princes à I i, arriva à Lou."
1285,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,211.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,陈鍼宜咎出奔楚。,K’ien I kiou de Tchen quitta Tch’en et se réfugia à Tch’ou.
1286,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,212.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,叔孙豹如京师。,Chou suen Pao alla à la capitale de l’empire.
1287,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,213.0,襄公二十四年,VINGT-QUATRIÈME ANNÉE,548.0,大饥。,Grande famine à Lou.
1288,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,214.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,二十有五年春，齐崔杼帅师伐我北鄙。,"Au printemps, Ts’ouei Tchou de Ts’i avec des troupes attaqua notre frontière septentrionale."
1289,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,215.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,夏五月乙亥，齐崔杼弑其君光。,"En été, au cinquième mois, le jour ĭ hái, Ts’ouei Tchou de Ts’i mit à mort Kouang, son prince."
1290,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,216.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,公会晋侯、宋公、卫侯、郑伯、曹伯、莒子、邾子、滕子、薛伯、杞伯、小邾子于夷仪。,"Le prince de Lou alla à I i conférer avec les princes de Tsin, de Soung, de Ouei, de Tcheng, de Ts’ao, de Kiu, de Tchou, de T’eng, de Sie, de K’i et du Petit Tchou."
1291,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,217.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,六月壬子，郑公孙舍之帅师入陈。,"Au sixième mois, le jour jên tsèu, Koung suen Che tcheu de Tcheng, avec une armée, entra dans la capitale de Tch’en."
1292,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,218.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,秋八月己巳，诸侯同盟于重丘。,"En automne, au huitième mois, le jour kì séu, les princes alliés firent un traité à Tch’oung k’iou."
1293,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,219.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,公至自会。,Le prince de Lou arriva de la réunion des princes.
1294,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,220.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,卫侯入于夷仪。,Le prince de Ouei (Hien koung) entra dans I i.
1295,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,221.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,楚屈建帅师灭舒鸠。,"Kiue Kien de Tch’ou, avec une armée, mit fin à la principauté de Chou kiou."
1296,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,222.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,冬，郑公孙夏帅师伐陈。,"En hiver, Koung suen Hia de Tcheng, avec une armée, attaqua Tch’en."
1297,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,223.0,襄公二十五年,VINGT-CINQUIÈME ANNÉE,547.0,十有二月，吴子遏伐楚，门于巢，卒。,"Au douzième mois, Ngo, prince de Ou, envahit Tch’ou ; il attaqua la porte de la ville de Tch’ao et y mourut."
1298,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,224.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,二十有六年春，王二月辛卯，卫甯喜弑其君剽。,Au printemps.
1299,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,225.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,nan,"Au deuxième mois selon le calendrier impérial, le jour sīn maò, Ning Hi de Ouei mit à mort son prince P’iao, successeur de Hien koung."
1300,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,226.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,卫孙林父入于戚以叛。,"Suen Lin fou (Ouen tseu) de Ouei, étant entré dans la ville de Ts’i, se révolta (contre Hien koung, prince de Ouei)."
1301,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,227.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,甲午，卫侯衎复归于卫。,"Le jour kiă où, K’an (Hien koung), prince de Ouei, retourna et reprit le gouvernement à Ouei."
1302,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,228.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,夏，晋侯使荀吴来聘。,"En été, le prince de Tsin envoya Siun Ou saluer le prince de Lou."
1303,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,229.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,夏，晋侯使荀吴来聘。,"Le prince de Lou alla à Chan iuen trouver un représentant de Tsin, Lang Siao de Tcheng, un représentant de Soung et un représentant de Ts’ao."
1304,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,230.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,秋，宋公杀其世子痤。,"En automne, le prince de Soung fit mourir Ts’ouo, son héritier présomptif."
1305,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,231.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,晋人执卫甯喜。,(Le prince de Lou reçut l’annonce officielle que) les officiers de Tsin s’étaient emparés de Ning Hi de Ouei.
1306,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,232.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,八月壬午，许男甯卒于楚。,"Au huitième mois, le jour jên òu, Ning, prince de Hiu, mourut à Tch’ou."
1307,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,233.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,冬，楚子、蔡侯、陈侯伐郑。,"En hiver, les princes de Tch’ou, de Ts’ai et de Tch’en attaquèrent Tcheng."
1308,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,234.0,襄公二十六年,VINGT-SIXIÈME ANNÉE,546.0,葬许灵公。,"On enterra Ling koung, prince de Hiu."
1309,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,235.0,襄公二十七年,VINGT-SEPTIÈME ANNÉE,545.0,二十有七年春，齐侯使庆封来聘。,"Au printemps, K’ing Foung, envoyé par le prince de Ts’i, vint à Lou saluer le prince."
1310,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,236.0,襄公二十七年,VINGT-SEPTIÈME ANNÉE,545.0,夏，叔孙豹会晋赵武、楚屈建、蔡公孙归生、卫石恶、陈孔奂、郑良霄、许人、曹人于宋。,"En été, Chou suen Pao de Lou alla à (la capitale de) Soung conférer avec Tchao Ou de Tsin, Kiue Kien de Tch’ou, Koung suen Kouei cheng de Ts’ai, Cheu Ngo de Ouei, K’oung Houan de Tch’en, Leang Siao de Tcheng, un officier de Hiu et un officier de Ts’ao."
1311,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,237.0,襄公二十七年,VINGT-SEPTIÈME ANNÉE,545.0,卫杀其大夫甯喜。,Ouei mit à mort son grand préfet Ning Hi.
1312,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,238.0,襄公二十七年,VINGT-SEPTIÈME ANNÉE,545.0,卫侯之弟鱄出奔晋。,"Tchouan, frère puîné du prince de Ouei, quitta Ouei et se retira à Tsin."
1313,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,239.0,襄公二十七年,VINGT-SEPTIÈME ANNÉE,545.0,秋七月辛巳，豹及诸侯之大夫盟于宋。,"En automne, au septième mois, le jour sīn séu, Pao de Lou fit un traité à Soung avec les grands préfets de plusieurs principautés."
1314,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,240.0,襄公二十七年,VINGT-SEPTIÈME ANNÉE,545.0,冬十有二月乙卯朔，日有食之。,"En hiver, au douzième mois, le jour ĭ hái, premier jour du mois, le soleil fut éclipsé."
1315,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,241.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,二十有八年春，无冰。,"Au printemps, il n’y eut pas de glace."
1316,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,242.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,夏，卫石恶出奔晋。,"En été, Cheu Ngo de Ouei alla se réfugier à Tsin."
1317,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,243.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,邾子来朝。,Le prince de Tchou vint présenter ses hommages au prince de Lou.
1318,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,244.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,秋八月，大雩。,"En automne, au huitième mois, cérémonie solennelle pour obtenir la pluie."
1319,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,245.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,仲孙羯如晋。,Tchoung suen Kie alla à Tsin.
1320,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,246.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,冬，齐庆封来奔。,"En hiver, K’ing Foung de Ts’i vint se réfugier à Lou."
1321,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,247.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,十有一月，公如楚。,"Au onzième mois, le prince de Lou alla à Tch’ou."
1322,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,248.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,十有二月甲寅，天王崩。,"Au douzième mois, le jour kiă în, le fils du ciel mourut."
1323,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,249.0,襄公二十八年,VINGT-HUITIÈME ANNÉE,544.0,乙未，楚子昭卒。,"Le jour, ĭ ouéi, Tchao, prince de Tch’ou, mourut."
1324,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,250.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,二十有九年春，王正月，公在楚。,"Au printemps, au premier mois de l’année selon le calendrier impérial, le prince de Lou était à Tch’ou."
1325,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,251.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,夏五月，公至自楚。,"En été, au cinquième mois, le prince de Lou arriva de Tch’ou."
1326,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,252.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,庚午，卫侯衎卒。,"Le jour kēng òu, K’an (Hien koung), prince de Ouei, mourut."
1327,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,253.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,阍弑吴子馀祭。,"Un portier tua Iu tchai, prince de Ou."
1328,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,254.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,仲孙羯会晋荀盈、齐高止、宋华定、卫世叔仪、郑公孙段、曹人、莒人、滕人、薛人、小邾人城杞。,"Tchoung suen Kie de Leu fortifia K’i avec Siun Ing de Tsin, Kao Tcheu de Ts’i, Houa Ting de Soung, Cheu chou I de Ouei, Koung suen Touan de Tcheng, et des officiers de Ts’ao, de Kiu, de T’eng, de Sie et du Petit Tchou."
1329,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,255.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,晋侯使士鞅来聘。,Le prince de Tsin envoya Cheu Iang faire visite au prince de Lou.
1330,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,256.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,杞子来盟。,Le prince de K’i vint à Lou faire un traité.
1331,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,257.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,吴子使札来聘。,"Tcha, envoyé du prince de Ou, vint saluer le prince de Lou."
1332,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,258.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,秋九月，葬卫献公。,"En automne, au neuvième mois, on enterra Hien koung, prince de Ouei."
1333,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,259.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,齐高止出奔北燕。,Kao Tcheu de Ts’i quitta sa patrie et se réfugia à Ien septentrional.
1334,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,260.0,襄公二十九年,VINGT-NEUVIÈME ANNÉE,543.0,冬，仲孙羯如晋。,"En hiver, Tchoung suen Kie de Lou alla à Tsin."
1335,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,261.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,三十年春，王正月，楚子使薳罢来聘。,"Au printemps, au premier mois de l’année selon le calendrier impérial, Ouei P’i, envoyé du prince de Tch’ou, vint saluer le prince de Lou."
1336,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,262.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,夏四月，蔡世子般弑其君固。,"En été, au quatrième mois, Pan, héritier présomptif de Ts’ai, tua Kou, son prince."
1337,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,263.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,五月甲午，宋灾。宋伯姬卒。,"Au cinquième mois, le jour kiă òu, un grand malheur (un incendie) arriva à Soung (dans le palais). Pe Ki (fille aînée de Tch’eng koung de Lou et veuve de Kōung kōung) de Soung y perdit la vie."
1338,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,264.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,天王杀其弟佞夫。,"Le fils du ciel Kìng ouâng mit à mort Ning fou, son frère puîné."
1339,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,265.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,王子瑕奔晋。,Le prince impérial Hia s’enfuit à Tsin.
1340,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,266.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,秋七月，叔弓如宋，葬宋共姬。,"En automne, au septième mois, Chou Koung de Lou alla à Soung assister à l’enterrement de Ki, veuve de Koung koung de Soung."
1341,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,267.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,郑良霄出奔许。自许入于郑。郑人杀良霄。,"Leang Siao de Tcheng s’en alla et se réfugia à Hiu. Étant rentré de Hiu à Tcheng, il fut tué par les habitants de Tcheng."
1342,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,268.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,冬十月，葬蔡景公。,"En hiver, au dixième mois, on enterra King koung, prince de Ts’ai."
1343,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,269.0,襄公三十年,TRENTIÈME  ANNÉE,542.0,晋人、齐人、宋人、卫人、郑人、曹人、莒人、邾人、滕人、薛人、杞人、小邾人会于澶渊，宋灾故。,"Les délégués de Tsin, de Ts’i, de Soung, de Ouei, de Tcheng, de Ts’ao, de Kiu, de Tchou, de T’eng, de Sie, de K’i, du Petit Tchou se réunirent à Chan iuen (sur le territoire de Ouei), pour délibérer au sujet de l’incendie de Soung."
1344,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,270.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,三十有一年春，王正月。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier)."
1345,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,271.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,夏六月辛巳，公薨于楚宫。,"En été, au sixième mois, le jour sīn séu, le prince de Lou mourut dans le palais appelé palais de Tch’ou."
1346,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,272.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,秋九月癸巳，子野卒。,"En automne, au neuvième mois, le jour kouèi séu, Tseu ie mourut."
1347,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,273.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,己亥，仲孙羯卒。,"Le jour kì hái, Tchoung suen Kie (Meng Hiao pe de Lou) mourut."
1348,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,274.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,冬十月，滕子来会葬。,"En hiver, au dixième mois, (Tch’eng koung) prince de T’eng, vint à Lou assister à l’enterrement de Siang koung."
1349,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,275.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,癸酉，葬我君襄公。,"Le jour kouèi iòu, on enterra notre prince Siang koung."
1350,春秋,Tch'ouen Ts'iou,卷九,LIVRE IX,襄公,Siang,276.0,襄公三十一年,TRENTE  ET  UNIÈME  ANNÉE,541.0,十有一月，莒人弑其君密州。,"Au onzième mois, les habitants de Kiu mirent à mort leur prince Mi tcheou."
1351,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,1.0,昭公元年,PREMIÈRE ANNÉE,540.0,元年春，王正月，公即位。,"Au printemps, au premier mois de l’année selon le calendrier impérial, Tchao koung fut constitué chef de l’État."
1352,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,2.0,昭公元年,PREMIÈRE ANNÉE,540.0,叔孙豹会晋赵武、楚公子围、齐国弱、宋向戌、卫齐恶、陈公子招、蔡公孙归生、郑罕虎、许人、曹人于虢。,"Chou suen Pao de Lou alla à Kouo conférer avec Tchao Ou de Tsin, Koung tseu Ouei de Tch’ou, Kouo Jo de Ts’i, Hiang Siu de Soung, Ts’i Ngo de Ouei, Koung tseu Tchao de Tch’en, Koung suen Kouei cheng de Ts’ai, Han Hou de Tcheng, un officier de Hiu et un officier de Ts’ao."
1353,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,3.0,昭公元年,PREMIÈRE ANNÉE,540.0,三月，取郓。,"Au troisième mois, Lou s’empara de Iun."
1354,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,4.0,昭公元年,PREMIÈRE ANNÉE,540.0,夏，秦伯之弟鍼出奔晋。,"En été, K’ien, frère du prince de Ts’in, quitta son pays et se réfugia à Tsin."
1355,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,5.0,昭公元年,PREMIÈRE ANNÉE,540.0,六月丁巳，邾子华卒。,"Au sixième mois, le jour tīng séu, Houa, prince de Tchou, mourut."
1356,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,6.0,昭公元年,PREMIÈRE ANNÉE,540.0,晋荀吴帅师败狄于大卤。,Siun Ou de Tsin avec des troupes vainquit les Ti à Ta Iou.
1357,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,7.0,昭公元年,PREMIÈRE ANNÉE,540.0,秋，莒去疾自齐入于莒。,"En automne, K’iu tsi de Kiu quitta Ts’i et rentra à Kiu."
1358,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,8.0,昭公元年,PREMIÈRE ANNÉE,540.0,莒展舆出奔吴。,"Tchan iu, chef de la principauté de Kiu, s’enfuit à Ou (pays de sa mère)."
1359,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,9.0,昭公元年,PREMIÈRE ANNÉE,540.0,叔弓帅师疆郓田。,"Chou Koung de Lou, avec des troupes, fixa les limites du territoire de Iun."
1360,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,10.0,昭公元年,PREMIÈRE ANNÉE,540.0,葬邾悼公。,"On enterra Tao koung, prince de Tchou."
1361,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,11.0,昭公元年,PREMIÈRE ANNÉE,540.0,冬十有一月己酉，楚子麇卒。,"En hiver, au onzième mois, le jour kì iòu, Kiun, prince de Tch’ou, mourut."
1362,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,12.0,昭公元年,PREMIÈRE ANNÉE,540.0,楚公子比出奔晋。,Koung tseu Pi de Tch’ou alla se réfugier à Tsin.
1363,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,13.0,昭公二年,DEUXIÈME ANNÉE,539.0,二年春，晋侯使韩起来聘。,"Au printemps, Han K’i (Siuen tseu), envoyé par le prince de Tsin, vint faire une visite d’amitié au prince de Lou."
1364,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,14.0,昭公二年,DEUXIÈME ANNÉE,539.0,二年春，晋侯使韩起来聘。,"En été, Chou Koung de Lou alla à Tsin."
1365,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,15.0,昭公二年,DEUXIÈME ANNÉE,539.0,秋，郑杀其大夫公孙黑。,"En automne, Tcheng fit mourir son grand préfet Koung suen He."
1366,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,16.0,昭公二年,DEUXIÈME ANNÉE,539.0,冬，公如晋，至河乃复。季孙宿如晋。,"En hiver, le prince de Lou partit pour aller à Tsin. Arrivé au fleuve Jaune, il revint à Lou. Ki suen Siu alla à Tsin."
1367,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,17.0,昭公三年,TROISIÈME ANNÉE,538.0,三年春，王正月丁未，滕子原卒。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier)."
1368,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,18.0,昭公三年,TROISIÈME ANNÉE,538.0,nan,"Le jour tīng ouéi, Iuen, prince de T’eng, mourut."
1369,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,19.0,昭公三年,TROISIÈME ANNÉE,538.0,夏，叔弓如滕。五月，葬滕成公。,"En été, Chou Koung de Lou alla à T’eng. Au cinquième mois, on enterra Tch’eng koung, prince de T’eng."
1370,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,20.0,昭公三年,TROISIÈME ANNÉE,538.0,秋，小邾子来朝。,"En automne, le prince du Petit Tchou vint présenter ses hommages au prince de Lou."
1371,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,21.0,昭公三年,TROISIÈME ANNÉE,538.0,八月，大雩。,"Au huitième mois, grande cérémonie pour obtenir la pluie."
1372,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,22.0,昭公三年,TROISIÈME ANNÉE,538.0,冬，大雨雹。,"En hiver, il tomba beaucoup de grêle."
1373,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,23.0,昭公三年,TROISIÈME ANNÉE,538.0,北燕伯款出奔齐。,"Ngai, prince de Ien septentrional, quitta Ien et se réfugia à Ts’i."
1374,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,24.0,昭公四年,QUATRIÈME ANNÉE,537.0,四年春，王正月，大雨雹。,"Au printemps, au premier mois de l’année d’après le calendrier impérial (décembre janvier), il tomba beaucoup de grêle."
1375,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,25.0,昭公四年,QUATRIÈME ANNÉE,537.0,夏，楚子、蔡侯、陈侯、郑伯、许男、徐子、滕子、顿子、胡子、沈子、小邾子、宋世子佐、淮夷会于申。,"En été, les princes de Tch’ou, de Ts’ai, de Tch’en, de Tcheng, de Hiu, de Siu, de T’eng, de Touen, de Hou, de Chen et du Petit Tchou, Tso, héritier présomptif de Soung, et les chefs des Barbares des bords de la Houai se réunirent à Chen."
1376,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,26.0,昭公四年,QUATRIÈME ANNÉE,537.0,楚人执徐子。,Les officiers de Tch’ou saisirent le prince de Siu.
1377,春秋,Tch'ouen Ts'iou,卷十,LIVRE X,昭公,Tchao,27.0,昭公四年,QUATRIÈME ANNÉE,537.0,秋七月，楚子、蔡侯、陈侯、许男、顿子、胡子、沈子、淮夷伐吴。,"En automne, au septième mois, les princes de Tch’ou, de Ts’ai, de Tch’en, de Hiu, de Touen, de Hou, de Chen et les barbares I des bords de la Houai attaquèrent Ou."
